subject,subject_type,predicate,object,object_type,subject_cui,object_cui,subject_def,object_def,degree_subject,degree_object,key
umls:epiblasts,,rdf:type,umls:embryonic_structure,,,,Epiblasts are the outer layer of cells in the early embryo that give rise to all three germ layers during development.,An embryonic structure is a developing anatomical feature in an embryo that forms the basis for future organs and tissues.,,,umls:epiblasts_rdf:type_umls:embryonic_structure
umls:colonic_parasites_diagnosis,,rdf:type,umls:eukaryote,,,,"Colonic parasites (diagnosis) refers to the identification of parasitic infections in the colon through clinical evaluation, stool examination, and sometimes endoscopic biopsy.",A eukaryote is an organism whose cells contain a nucleus and other membrane-bound organelles.,,,umls:colonic_parasites_diagnosis_rdf:type_umls:eukaryote
umls:friable_colonic_mucosa,,rdf:type,umls:finding,,,,Friable colonic mucosa refers to the lining of the colon that is easily damaged and bleeds upon slight touch or irritation.,A finding is a conclusion or result derived from an investigation or analysis.,,,umls:friable_colonic_mucosa_rdf:type_umls:finding
umls:gastric_nodules,,rdf:type,umls:finding,,,,"Gastric nodules are small, abnormal growths or lumps found on the lining of the stomach.",A finding is a conclusion or result derived from an investigation or analysis.,,,umls:gastric_nodules_rdf:type_umls:finding
umls:thick_enlarged_gastric_folds,,rdf:type,umls:finding,,,,Thick enlarged gastric folds are abnormally swollen or thickened folds in the stomach lining often associated with inflammation or disease.,A finding is a conclusion or result derived from an investigation or analysis.,,,umls:thick_enlarged_gastric_folds_rdf:type_umls:finding
umls:biliary_system_extravasation,,rdf:type,umls:finding,,,,Biliary system extravasation is the leakage of bile from the bile ducts into surrounding tissues.,A finding is a conclusion or result derived from an investigation or analysis.,,,umls:biliary_system_extravasation_rdf:type_umls:finding
umls:vascular_pattern_of_colonic_mucosa,,rdf:type,umls:finding,,,,The vascular pattern of colonic mucosa refers to the arrangement and appearance of blood vessels within the lining of the colon.,A finding is a conclusion or result derived from an investigation or analysis.,,,umls:vascular_pattern_of_colonic_mucosa_rdf:type_umls:finding
umls:erythematous_esophageal_mucosa,,rdf:type,umls:finding,,,,Erythematous esophageal mucosa refers to redness and inflammation of the lining of the esophagus.,A finding is a conclusion or result derived from an investigation or analysis.,,,umls:erythematous_esophageal_mucosa_rdf:type_umls:finding
umls:colonic_foreign_body,,rdf:type,umls:injury_or_poisoning,,,,A colonic foreign body is an object that has become lodged within the colon.,Injury_or_poisoning refers to physical harm or damage caused to the body or adverse effects resulting from exposure to toxic substances.,,,umls:colonic_foreign_body_rdf:type_umls:injury_or_poisoning
umls:bodies_esophagus_foreign,,rdf:type,umls:injury_or_poisoning,,,,Extraneous material located within the esophagus.,Injury_or_poisoning refers to physical harm or damage caused to the body or adverse effects resulting from exposure to toxic substances.,,,umls:bodies_esophagus_foreign_rdf:type_umls:injury_or_poisoning
umls:colonic_stents,,rdf:type,umls:medical_device,,,,Colonic stents are flexible tubes inserted into the colon to relieve obstructions and maintain bowel patency.,"A medical device is any instrument, apparatus, or machine used to diagnose, prevent, or treat medical conditions.",,,umls:colonic_stents_rdf:type_umls:medical_device
umls:esophageal_stents,,rdf:type,umls:medical_device,,,,Esophageal stents are tube-like devices inserted into the esophagus to keep it open and allow food and liquids to pass.,"A medical device is any instrument, apparatus, or machine used to diagnose, prevent, or treat medical conditions.",,,umls:esophageal_stents_rdf:type_umls:medical_device
umls:neoplasms_colonic,,rdf:type,umls:neoplastic_process,,,,Neoplasms_colonic are abnormal growths or tumors that develop in the colon.,A neoplastic process is the abnormal and uncontrolled growth of cells forming a tumor.,,,umls:neoplasms_colonic_rdf:type_umls:neoplastic_process
umls:neoplasms_stomach,,rdf:type,umls:neoplastic_process,,,,Neoplasms_stomach are abnormal growths or tumors that develop in the stomach lining.,A neoplastic process is the abnormal and uncontrolled growth of cells forming a tumor.,,,umls:neoplasms_stomach_rdf:type_umls:neoplastic_process
umls:lipoma_of_the_colon,,rdf:type,umls:neoplastic_process,,,,A lipoma of the colon is a benign fatty tumor located within the colon wall.,A neoplastic process is the abnormal and uncontrolled growth of cells forming a tumor.,,,umls:lipoma_of_the_colon_rdf:type_umls:neoplastic_process
umls:hemorrhagic_gastric_mucosa,,rdf:type,umls:pathologic_function,,,,Hemorrhagic gastric mucosa is stomach lining characterized by bleeding or blood vessel rupture.,Pathologic_function refers to an abnormal or impaired biological process associated with disease.,,,umls:hemorrhagic_gastric_mucosa_rdf:type_umls:pathologic_function
umls:quality_of_preparation,,rdf:type,umls:qualitative_concept,,,,"Quality_of_preparation refers to the standard or degree of excellence in how something is planned, organized, or made ready.",A qualitative concept is an idea or category characterized by non-numerical attributes or qualities.,,,umls:quality_of_preparation_rdf:type_umls:qualitative_concept
umls:extent_of_examination,,rdf:type,umls:qualitative_concept,,,,Extent_of_examination refers to the scope or range of an investigation or analysis conducted.,A qualitative concept is an idea or category characterized by non-numerical attributes or qualities.,,,umls:extent_of_examination_rdf:type_umls:qualitative_concept
umls:reason_of_limitation,,rdf:type,umls:qualitative_concept,,,,Reason_of_limitation is the explanation or justification for a restriction or constraint applied to something.,A qualitative concept is an idea or category characterized by non-numerical attributes or qualities.,,,umls:reason_of_limitation_rdf:type_umls:qualitative_concept
umls:patient_unstable_as_reason_of_limitation,,rdf:type,umls:qualitative_concept,,,,A patient_unstable_as_reason_of_limitation refers to a situation where a patient's unstable condition justifies limiting certain medical interventions.,A qualitative concept is an idea or category characterized by non-numerical attributes or qualities.,,,umls:patient_unstable_as_reason_of_limitation_rdf:type_umls:qualitative_concept
umls:polypectomy,,rdf:type,umls:therapeutic_or_preventive_procedure,,,,Complete or partial removal of a polypoid lesion from the mucosal surface.,A therapeutic or preventive procedure is a medical intervention performed to treat or prevent disease.,,,umls:polypectomy_rdf:type_umls:therapeutic_or_preventive_procedure
umls:foreign_body_removal,,rdf:type,umls:therapeutic_or_preventive_procedure,,,,Foreign body removal is the medical procedure of extracting an object lodged inside the body.,A therapeutic or preventive procedure is a medical intervention performed to treat or prevent disease.,,,umls:foreign_body_removal_rdf:type_umls:therapeutic_or_preventive_procedure
umls:photochemotherapies,,rdf:type,umls:therapeutic_or_preventive_procedure,,,,Photochemotherapies are treatments that combine light exposure with chemical agents to target and treat medical conditions.,A therapeutic or preventive procedure is a medical intervention performed to treat or prevent disease.,,,umls:photochemotherapies_rdf:type_umls:therapeutic_or_preventive_procedure
umls:thumb_trigger,,rdf:type,umls:acquired_abnormality,,,,"A thumb trigger is a control mechanism operated by the thumb, commonly used to activate devices or functions.","An acquired abnormality is a physical or functional change in the body that develops after birth due to injury, disease, or environmental factors.",,,umls:thumb_trigger_rdf:type_umls:acquired_abnormality
umls:inversion_of_nipple_disorder,,rdf:type,umls:anatomical_abnormality,,,,The presence of nipples that instead of pointing outward are retracted inwards. [https://orcid.org/0009-0006-4530-3154],An anatomical abnormality is a structural deviation or irregularity in the body's organs or tissues.,,,umls:inversion_of_nipple_disorder_rdf:type_umls:anatomical_abnormality
umls:malposition_of_teeth_with_or_without_hypodontia_oligodontia,,rdf:type,umls:anatomical_abnormality,,,,Malposition of teeth with or without hypodontia or oligodontia is a dental condition characterized by misaligned teeth accompanied by the congenital absence of some teeth.,An anatomical abnormality is a structural deviation or irregularity in the body's organs or tissues.,,,umls:malposition_of_teeth_with_or_without_hypodontia_oligodontia_rdf:type_umls:anatomical_abnormality
umls:diaphragmatic_hernia_3,,rdf:type,umls:anatomical_abnormality,,,,Diaphragmatic hernia 3 is a congenital defect characterized by an abnormal opening in the diaphragm allowing abdominal organs to move into the chest cavity.,An anatomical abnormality is a structural deviation or irregularity in the body's organs or tissues.,,,umls:diaphragmatic_hernia_3_rdf:type_umls:anatomical_abnormality
umls:contracture_dupuytren,,rdf:type,umls:anatomical_abnormality,,,,"Dupuytren contracture is a hand condition causing thickening and tightening of tissue, leading to bent fingers.",An anatomical abnormality is a structural deviation or irregularity in the body's organs or tissues.,,,umls:contracture_dupuytren_rdf:type_umls:anatomical_abnormality
umls:synostoses_tarsal_carpal_and_digital,,rdf:type,umls:anatomical_abnormality,,,,"Synostoses tarsal, carpal, and digital are congenital or acquired bony fusions between the bones of the wrist, ankle, or fingers.",An anatomical abnormality is a structural deviation or irregularity in the body's organs or tissues.,,,umls:synostoses_tarsal_carpal_and_digital_rdf:type_umls:anatomical_abnormality
